geliþ_zamaný,týr_plakasý,ülke,20_ton_adet,30_ton_adet,yük_miktarý,maliyet
2935,41_kostu_235,Neverland,1,0,20,20000
2935,41_kostu_071,Neverland,1,0,20,20000
2940,41_kostu_439,Lilliputa,0,1,30,30000
2940,41_kostu_735,Mordor,0,1,30,30000
2940,41_kostu_917,Mordor,1,0,20,20000
2940,41_kostu_543,Lilliputa,1,0,20,20000
2940,41_kostu_224,Mordor,1,0,20,20000
2942,41_kostu_500,Oceania,0,1,30,30000
2942,41_kostu_932,Mordor,1,0,20,20000
2942,41_kostu_723,Mordor,0,1,30,30000
2942,41_kostu_347,Lilliputa,1,0,20,20000
2942,41_kostu_252,Mordor,1,0,20,20000
2947,41_kostu_472,Mordor,1,0,20,20000
2947,41_kostu_629,Lilliputa,0,1,30,30000
2947,41_kostu_951,Mordor,1,0,20,20000
2947,41_kostu_900,Lilliputa,0,1,30,30000
2948,41_kostu_386,Mordor,1,0,20,20000
2948,41_kostu_855,Lilliputa,0,1,30,30000
2948,41_kostu_598,Neverland,0,1,30,30000
2948,41_kostu_571,Neverland,1,0,20,20000
2948,41_kostu_467,Neverland,1,0,20,20000
2948,41_kostu_818,Oceania,0,1,30,30000
2948,41_kostu_381,Neverland,1,0,20,20000
2949,41_kostu_800,Oceania,0,1,30,30000
2949,41_kostu_373,Mordor,0,1,30,30000
2949,41_kostu_368,Mordor,0,1,30,30000
2949,41_kostu_751,Oceania,1,0,20,20000
2954,41_kostu_046,Lilliputa,0,1,30,30000
2954,41_kostu_453,Mordor,0,1,30,30000
2954,41_kostu_304,Oceania,0,1,30,30000
2954,41_kostu_759,Mordor,0,1,30,30000
2954,41_kostu_375,Neverland,1,0,20,20000
2954,41_kostu_280,Lilliputa,0,1,30,30000
2958,41_kostu_405,Neverland,0,1,30,30000
2958,41_kostu_409,Mordor,0,1,30,30000
2962,41_kostu_803,Oceania,1,0,20,20000
2962,41_kostu_910,Oceania,1,0,20,20000
2962,41_kostu_692,Mordor,0,1,30,30000
2967,41_kostu_978,Mordor,0,1,30,30000
2967,41_kostu_466,Mordor,0,1,30,30000
2967,41_kostu_800,Lilliputa,1,0,20,20000
2967,41_kostu_667,Oceania,1,0,20,20000
2967,41_kostu_057,Oceania,1,0,20,20000
2968,41_kostu_853,Lilliputa,1,0,20,20000
2968,41_kostu_664,Oceania,0,1,30,30000
2968,41_kostu_941,Mordor,1,0,20,20000
2968,41_kostu_045,Lilliputa,0,1,30,30000
2971,41_kostu_591,Lilliputa,0,1,30,30000
2973,41_kostu_675,Lilliputa,0,1,30,30000
2976,41_kostu_563,Lilliputa,0,1,30,30000
2976,41_kostu_177,Mordor,1,0,20,20000
2977,41_kostu_348,Lilliputa,0,1,30,30000
2977,41_kostu_532,Oceania,1,0,20,20000
2977,41_kostu_597,Oceania,1,0,20,20000
2977,41_kostu_610,Neverland,1,0,20,20000
2977,41_kostu_890,Neverland,0,1,30,30000
2977,41_kostu_853,Mordor,1,0,20,20000
2980,41_kostu_307,Mordor,0,1,30,30000
2980,41_kostu_247,Mordor,1,0,20,20000
2985,41_kostu_702,Neverland,0,1,30,30000
2985,41_kostu_407,Lilliputa,0,1,30,30000
2985,41_kostu_889,Neverland,1,0,20,20000
2990,41_kostu_821,Neverland,0,1,30,30000
2990,41_kostu_576,Oceania,0,1,30,30000
2990,41_kostu_198,Mordor,0,1,30,30000
2994,41_kostu_562,Lilliputa,1,0,20,20000
2999,41_kostu_794,Mordor,1,0,20,20000
2999,41_kostu_113,Lilliputa,1,0,20,20000
2999,41_kostu_599,Lilliputa,0,1,30,30000
2999,41_kostu_292,Mordor,1,0,20,20000
3001,41_kostu_565,Neverland,0,1,30,30000
3001,41_kostu_898,Oceania,0,1,30,30000
3001,41_kostu_594,Oceania,0,1,30,30000
3001,41_kostu_125,Lilliputa,1,0,20,20000
3006,41_kostu_537,Lilliputa,0,1,30,30000
3006,41_kostu_483,Lilliputa,0,1,30,30000
3006,41_kostu_343,Lilliputa,0,1,30,30000
3006,41_kostu_126,Lilliputa,0,1,30,30000
3006,41_kostu_955,Neverland,0,1,30,30000
3006,41_kostu_397,Lilliputa,0,1,30,30000
3011,41_kostu_240,Lilliputa,0,1,30,30000
3011,41_kostu_304,Neverland,1,0,20,20000
3011,41_kostu_178,Oceania,0,1,30,30000
3011,41_kostu_633,Oceania,1,0,20,20000
3011,41_kostu_214,Oceania,1,0,20,20000
3014,41_kostu_088,Neverland,1,0,20,20000
3017,41_kostu_626,Oceania,0,1,30,30000
3017,41_kostu_608,Neverland,0,1,30,30000
3017,41_kostu_200,Neverland,1,0,20,20000
3017,41_kostu_484,Neverland,1,0,20,20000
3017,41_kostu_778,Mordor,1,0,20,20000
3017,41_kostu_926,Neverland,0,1,30,30000
3022,41_kostu_631,Lilliputa,0,1,30,30000
3022,41_kostu_587,Neverland,0,1,30,30000
3022,41_kostu_756,Lilliputa,0,1,30,30000
3022,41_kostu_495,Neverland,1,0,20,20000
3022,41_kostu_568,Oceania,0,1,30,30000
3022,41_kostu_418,Lilliputa,1,0,20,20000
3027,41_kostu_766,Mordor,1,0,20,20000
3027,41_kostu_237,Mordor,1,0,20,20000
3027,41_kostu_779,Mordor,0,1,30,30000
3027,41_kostu_723,Lilliputa,0,1,30,30000
3027,41_kostu_659,Lilliputa,0,1,30,30000
3031,41_kostu_401,Mordor,1,0,20,20000
3031,41_kostu_081,Oceania,0,1,30,30000
3031,41_kostu_799,Mordor,1,0,20,20000
3031,41_kostu_808,Lilliputa,1,0,20,20000
3031,41_kostu_301,Oceania,1,0,20,20000
3031,41_kostu_298,Lilliputa,1,0,20,20000
3033,41_kostu_721,Mordor,1,0,20,20000
3033,41_kostu_143,Lilliputa,1,0,20,20000
3033,41_kostu_138,Oceania,1,0,20,20000
3036,41_kostu_985,Mordor,1,0,20,20000
3036,41_kostu_032,Oceania,0,1,30,30000
3036,41_kostu_292,Mordor,1,0,20,20000
3036,41_kostu_967,Neverland,1,0,20,20000
3036,41_kostu_574,Oceania,0,1,30,30000
3039,41_kostu_889,Mordor,1,0,20,20000
3039,41_kostu_384,Neverland,0,1,30,30000
3039,41_kostu_699,Lilliputa,1,0,20,20000
3039,41_kostu_443,Neverland,0,1,30,30000
3039,41_kostu_405,Mordor,1,0,20,20000
3041,41_kostu_095,Oceania,1,0,20,20000
3041,41_kostu_153,Neverland,0,1,30,30000
3041,41_kostu_993,Oceania,1,0,20,20000
3041,41_kostu_789,Mordor,1,0,20,20000
3041,41_kostu_111,Oceania,0,1,30,30000
3041,41_kostu_464,Mordor,0,1,30,30000
3041,41_kostu_802,Mordor,0,1,30,30000
3044,41_kostu_994,Mordor,0,1,30,30000
3044,41_kostu_938,Lilliputa,0,1,30,30000
3044,41_kostu_881,Lilliputa,0,1,30,30000
3044,41_kostu_865,Lilliputa,0,1,30,30000
3044,41_kostu_050,Oceania,1,0,20,20000
3045,41_kostu_306,Oceania,1,0,20,20000
3050,41_kostu_832,Neverland,0,1,30,30000
3050,41_kostu_542,Lilliputa,0,1,30,30000
3051,41_kostu_675,Lilliputa,0,1,30,30000
3051,41_kostu_941,Neverland,0,1,30,30000
3051,41_kostu_661,Mordor,0,1,30,30000
3051,41_kostu_785,Lilliputa,1,0,20,20000
3051,41_kostu_137,Oceania,0,1,30,30000
3051,41_kostu_940,Neverland,1,0,20,20000
3054,41_kostu_056,Oceania,0,1,30,30000
3054,41_kostu_818,Oceania,1,0,20,20000
3054,41_kostu_161,Oceania,0,1,30,30000
3054,41_kostu_245,Mordor,1,0,20,20000
3054,41_kostu_913,Lilliputa,0,1,30,30000
3054,41_kostu_489,Mordor,0,1,30,30000
